100.000	10000.000	
100.000	9910.404	
100.045	9821.610	
100.134	9733.617	
100.268	9646.420	
100.445	9560.017	
100.666	9474.406	
100.931	9389.581	
101.240	9305.541	
101.592	9222.281	
101.988	9139.798	
102.427	9058.089	
102.911	8977.150	
103.438	8896.977	
104.010	8817.567	
104.627	8738.915	
105.289	8661.018	
105.996	8583.873	
106.749	8507.475	
107.549	8431.820	
108.396	8356.905	
109.290	8282.726	
110.232	8209.278	
111.224	8136.559	
112.265	8064.563	
113.356	7993.288	
114.500	7922.729	
115.695	7852.883	
116.944	7783.746	
118.247	7715.314	
119.605	7647.583	
121.020	7580.549	
122.493	7514.210	
124.025	7448.561	
125.618	7383.598	
127.272	7319.319	
128.989	7255.719	
130.771	7192.795	
132.620	7130.544	
134.536	7068.963	
136.522	7008.047	
138.580	6947.795	
140.711	6888.202	
142.918	6829.266	
145.201	6770.984	
147.565	6713.352	
150.010	6656.369	
152.539	6600.030	
155.154	6544.334	
157.858	6489.277	
160.654	6434.857	
163.543	6381.073	
166.529	6327.920	
169.615	6275.398	
172.803	6223.504	
176.097	6172.236	
179.500	6121.591	
183.015	6071.569	
186.645	6022.168	
190.395	5973.385	
194.267	5925.219	
198.265	5877.669	
202.394	5830.734	
206.658	5784.413	
211.060	5738.704	
215.605	5693.608	
220.298	5649.122	
225.143	5605.247	
230.145	5561.982	
235.309	5519.327	
240.640	5477.282	
246.144	5435.848	
251.825	5395.023	
257.691	5354.810	
263.746	5315.208	
269.997	5276.218	
276.450	5237.842	
283.111	5200.080	
289.988	5162.934	
297.087	5126.407	
304.415	5090.499	
311.980	5055.213	
319.790	5020.552	
327.852	4986.517	
336.174	4953.113	
344.765	4920.342	
353.634	4888.207	
362.789	4856.713	
372.239	4825.864	
381.995	4795.664	
392.066	4766.118	
402.461	4737.231	
413.192	4709.009	
424.269	4681.457	
435.703	4654.582	
447.505	4628.390	
459.687	4602.889	
472.261	4578.086	
485.239	4553.989	
498.633	4530.607	
512.458	4507.949	
526.725	4486.025	
541.449	4464.844	
556.643	4444.417	
572.322	4424.756	
588.501	4405.872	
605.194	4387.780	
622.417	4370.491	
640.185	4354.019	
658.515	4338.381	
677.423	4323.591	
696.925	4309.667	
717.038	4296.625	
737.780	4284.485	
759.168	4273.265	
781.220	4262.986	
803.954	4253.669	
827.388	4245.338	
851.540	4238.017	
876.430	4231.729	
902.076	4226.504	
928.496	4222.367	
955.709	4219.349	
983.736	4217.480	
1012.593	4216.794	
1042.301	4217.326	
1072.877	4219.110	
1104.341	4222.186	
1136.709	4226.594	
1170.001	4232.376	
1204.233	4239.577	
1239.421	4248.244	
1275.583	4258.428	
1312.733	4270.179	
1350.886	4283.555	
1390.054	4298.611	
1430.251	4315.411	
1471.486	4334.018	
1513.769	4354.501	
1557.108	4376.930	
1601.507	4401.382	
1646.972	4427.937	
1693.502	4456.677	
1741.097	4487.692	
1789.752	4521.074	
1839.459	4556.920	
1890.208	4595.335	
1941.984	4636.425	
1994.769	4680.306	
2048.538	4727.097	
2103.265	4776.923	
2158.917	4829.917	
2215.453	4886.217	
2272.830	4945.969	
2330.997	5009.325	
2389.895	5076.445	
2449.459	5147.495	
2509.616	5222.649	
2570.284	5302.089	
2631.374	5386.004	
2692.785	5474.590	
2754.409	5568.052	
2816.128	5666.601	
2877.810	5770.454	
2939.318	5879.836	
3000.498	5994.977	
3061.189	6116.114	
3121.217	6243.487	
3180.395	6377.340	
3238.527	6517.918	
3295.405	6665.468	
3350.809	6820.237	
3404.508	6982.468	
3456.264	7152.396	
3505.826	7330.253	
3552.938	7516.258	
3597.336	7710.613	
3638.752	7913.507	
3676.911	8125.105	
3711.543	8345.544	
3742.373	8574.933	
